time,temperature,humidity,load
2013-12-03 12:00:00,-2.5,81.3,12235.0
2013-12-03 13:00:00,-6.5,78.7,12135.0
2013-12-03 14:00:00,-3.2,86.8,12109.0
2013-12-03 15:00:00,-5.0,75.7,12132.0
2013-12-03 16:00:00,-2.2,78.4,12100.0
2013-12-03 17:00:00,5.2,77.2,12188.0
2013-12-03 18:00:00,-2.8,81.5,12847.0
2013-12-03 19:00:00,-0.8,86.7,13131.0
2013-12-03 20:00:00,0.7,77.7,12945.0
2013-12-03 21:00:00,-3.8,84.9,12661.0
2013-12-03 22:00:00,-7.7,83.0,12345.0
2013-12-03 23:00:00,-5.6,82.1,11738.0
2013-12-04 00:00:00,-1.5,87.4,10861.0
2013-12-04 01:00:00,-6.3,81.2,9944.0
2013-12-04 02:00:00,-1.9,86.3,9365.0
2013-12-04 03:00:00,-1.3,89.5,9020.0
2013-12-04 04:00:00,-5.2,80.7,8816.0
2013-12-04 05:00:00,-1.6,75.7,8779.0
2013-12-04 06:00:00,-3.3,77.9,8998.0
2013-12-04 07:00:00,-0.7,80.1,9730.0
2013-12-04 08:00:00,0.0,88.5,10944.0
2013-12-04 09:00:00,-3.9,76.0,11581.0
2013-12-04 10:00:00,3.9,86.0,11753.0
2013-12-04 11:00:00,-6.4,79.3,11894.0
2013-12-04 12:00:00,-4.8,75.1,11970.0
2013-12-04 13:00:00,-3.9,82.8,11961.0
2013-12-04 14:00:00,-0.7,75.2,11927.0
2013-12-04 15:00:00,-6.3,84.5,11959.0
2013-12-04 16:00:00,2.2,76.3,11975.0
2013-12-04 17:00:00,-3.6,84.7,12122.0
2013-12-04 18:00:00,-3.0,76.6,12734.0
2013-12-04 19:00:00,-4.9,89.2,13002.0
2013-12-04 20:00:00,-1.1,81.2,12782.0
2013-12-04 21:00:00,0.2,77.2,12573.0
2013-12-04 22:00:00,-3.0,86.9,12230.0
2013-12-04 23:00:00,1.9,88.1,11659.0
2013-12-05 00:00:00,-3.1,90.0,10847.0
2013-12-05 01:00:00,-2.6,84.7,10095.0
2013-12-05 02:00:00,-3.4,81.7,9549.0
2013-12-05 03:00:00,-0.5,87.3,9312.0
2013-12-05 04:00:00,-1.8,80.5,9190.0
2013-12-05 05:00:00,-3.6,81.8,9256.0
2013-12-05 06:00:00,-1.6,84.1,9563.0
2013-12-05 07:00:00,-0.4,79.2,10413.0
2013-12-05 08:00:00,-1.1,88.5,11699.0
2013-12-05 09:00:00,-3.8,80.7,12413.0
2013-12-05 10:00:00,-1.3,82.1,12535.0
2013-12-05 11:00:00,-4.5,83.3,12558.0
2013-12-05 12:00:00,-3.0,77.0,12540.0
2013-12-05 13:00:00,-4.3,83.3,12518.0
2013-12-05 14:00:00,-2.1,83.9,12537.0
2013-12-05 15:00:00,-0.2,77.6,12651.0
2013-12-05 16:00:00,3.4,76.8,12708.0
2013-12-05 17:00:00,-5.2,90.0,12854.0
2013-12-05 18:00:00,1.8,88.4,13716.0
2013-12-05 19:00:00,3.9,77.4,14206.0
2013-12-05 20:00:00,0.7,88.4,14067.0
2013-12-05 21:00:00,2.3,88.1,13867.0
2013-12-05 22:00:00,-10.2,75.1,13587.0
2013-12-05 23:00:00,5.0,77.4,13064.0
2013-12-06 00:00:00,-2.3,76.0,12225.0
2013-12-06 01:00:00,5.1,80.0,11360.0
2013-12-06 02:00:00,3.2,88.2,10732.0
2013-12-06 03:00:00,-1.5,77.8,10413.0
2013-12-06 04:00:00,-7.7,75.2,10240.0
2013-12-06 05:00:00,0.8,86.5,10257.0
2013-12-06 06:00:00,-9.7,81.7,10539.0
2013-12-06 07:00:00,0.2,80.7,11254.0
2013-12-06 08:00:00,-6.6,78.5,12427.0
2013-12-06 09:00:00,-1.8,78.0,13115.0
2013-12-06 10:00:00,0.6,85.1,13215.0
2013-12-06 11:00:00,-0.1,84.0,13358.0
2013-12-06 12:00:00,0.2,82.8,13436.0
2013-12-06 13:00:00,0.2,83.6,13365.0
2013-12-06 14:00:00,0.9,84.9,13277.0
2013-12-06 15:00:00,-3.7,77.3,13234.0
2013-12-06 16:00:00,1.7,80.4,13160.0
2013-12-06 17:00:00,-4.7,86.9,13078.0
2013-12-06 18:00:00,1.7,85.1,13812.0
2013-12-06 19:00:00,-0.1,88.4,14435.0
2013-12-06 20:00:00,-1.4,85.7,14287.0
2013-12-06 21:00:00,-3.8,87.4,14088.0
2013-12-06 22:00:00,-5.9,78.1,13822.0
2013-12-06 23:00:00,-3.9,84.4,13517.0
2013-12-07 00:00:00,4.4,89.4,12761.0
2013-12-07 01:00:00,-3.8,75.9,12003.0
2013-12-07 02:00:00,0.7,89.5,11365.0
2013-12-07 03:00:00,-5.6,84.4,11057.0
2013-12-07 04:00:00,-1.1,75.6,10855.0
2013-12-07 05:00:00,-0.5,81.0,10798.0
2013-12-07 06:00:00,-5.4,79.9,10859.0
2013-12-07 07:00:00,0.6,85.2,11212.0
2013-12-07 08:00:00,-0.9,82.0,11770.0
2013-12-07 09:00:00,1.9,86.6,11987.0
2013-12-07 10:00:00,1.1,79.6,12205.0
2013-12-07 11:00:00,-1.0,76.8,12345.0
2013-12-07 12:00:00,-4.2,81.9,12344.0
2013-12-07 13:00:00,-4.1,82.1,12209.0
2013-12-07 14:00:00,-5.4,88.4,12013.0
2013-12-07 15:00:00,-4.8,88.2,11757.0
2013-12-07 16:00:00,-0.4,82.5,11663.0
2013-12-07 17:00:00,-1.6,77.9,11763.0
2013-12-07 18:00:00,-6.3,80.5,12726.0
2013-12-07 19:00:00,-0.3,82.2,13504.0
2013-12-07 20:00:00,1.3,78.4,13456.0
2013-12-07 21:00:00,1.5,82.5,13366.0
2013-12-07 22:00:00,-6.7,75.3,13144.0
2013-12-07 23:00:00,1.2,86.2,12923.0
2013-12-08 00:00:00,-0.4,87.1,12268.0
2013-12-08 01:00:00,-3.1,88.4,11575.0
2013-12-08 02:00:00,2.9,88.7,11001.0
2013-12-08 03:00:00,-4.0,82.3,10691.0
2013-12-08 04:00:00,-10.3,79.2,10421.0
2013-12-08 05:00:00,-3.0,87.7,10366.0
2013-12-08 06:00:00,-3.6,83.1,10343.0
2013-12-08 07:00:00,-0.6,80.2,10483.0
2013-12-08 08:00:00,-0.1,77.8,10721.0
2013-12-08 09:00:00,0.1,87.6,10836.0
2013-12-08 10:00:00,-1.7,86.5,11098.0
2013-12-08 11:00:00,-1.5,77.5,11362.0
2013-12-08 12:00:00,2.7,79.3,11593.0
2013-12-08 13:00:00,-7.3,86.7,11718.0
2013-12-08 14:00:00,0.2,80.6,11753.0
2013-12-08 15:00:00,-1.3,85.5,11739.0
2013-12-08 16:00:00,-3.0,78.8,11784.0
2013-12-08 17:00:00,-2.2,85.2,11960.0
2013-12-08 18:00:00,-1.2,88.7,12828.0
2013-12-08 19:00:00,-4.5,85.0,13421.0
2013-12-08 20:00:00,-0.4,88.1,13437.0
2013-12-08 21:00:00,-0.1,77.4,13332.0
2013-12-08 22:00:00,0.2,77.9,13084.0
2013-12-08 23:00:00,4.7,89.2,12550.0
2013-12-09 00:00:00,2.0,82.0,11699.0
2013-12-09 01:00:00,-4.8,75.8,10946.0
2013-12-09 02:00:00,-3.8,76.0,10487.0
2013-12-09 03:00:00,-5.7,87.8,10323.0
2013-12-09 04:00:00,-1.1,83.9,10205.0
2013-12-09 05:00:00,-2.6,83.9,10333.0
2013-12-09 06:00:00,1.2,82.9,10653.0
2013-12-09 07:00:00,3.0,78.7,11396.0
2013-12-09 08:00:00,2.5,86.0,12662.0
2013-12-09 09:00:00,-1.1,87.8,13265.0
2013-12-09 10:00:00,4.7,75.0,13356.0
2013-12-09 11:00:00,-0.5,77.1,13440.0
2013-12-09 12:00:00,-4.5,84.3,13376.0
2013-12-09 13:00:00,-4.6,79.6,13272.0
2013-12-09 14:00:00,-0.8,89.8,13224.0
2013-12-09 15:00:00,0.2,78.6,13277.0
2013-12-09 16:00:00,-4.4,81.0,13385.0
2013-12-09 17:00:00,-2.4,84.4,13608.0
2013-12-09 18:00:00,-7.8,75.4,14595.0
2013-12-09 19:00:00,-7.3,75.4,15338.0
2013-12-09 20:00:00,-5.0,80.3,15288.0
2013-12-09 21:00:00,-2.5,83.8,15147.0
2013-12-09 22:00:00,-1.1,79.5,14916.0
2013-12-09 23:00:00,-3.0,82.1,14399.0
2013-12-10 00:00:00,-3.8,79.4,13530.0
2013-12-10 01:00:00,-0.5,76.0,12568.0
2013-12-10 02:00:00,-1.6,85.8,12013.0
2013-12-10 03:00:00,-2.2,75.7,11736.0
2013-12-10 04:00:00,-5.3,85.8,11588.0
2013-12-10 05:00:00,-2.0,85.1,11608.0
2013-12-10 06:00:00,-3.5,78.6,11834.0
2013-12-10 07:00:00,-6.7,78.2,12521.0
2013-12-10 08:00:00,-0.4,87.3,13720.0
2013-12-10 09:00:00,1.1,78.3,14239.0
2013-12-10 10:00:00,-3.6,80.3,14343.0
2013-12-10 11:00:00,-2.0,80.7,14299.0
2013-12-10 12:00:00,-4.9,75.1,14105.0
2013-12-10 13:00:00,-4.4,87.6,13928.0
2013-12-10 14:00:00,-2.2,82.4,13811.0
2013-12-10 15:00:00,0.8,75.8,13736.0
2013-12-10 16:00:00,-0.3,80.1,13557.0
2013-12-10 17:00:00,-2.1,81.8,13627.0
2013-12-10 18:00:00,-3.7,75.9,14619.0
2013-12-10 19:00:00,-4.6,79.4,15372.0
2013-12-10 20:00:00,-4.5,84.6,15304.0
2013-12-10 21:00:00,-5.1,86.8,15126.0
2013-12-10 22:00:00,1.8,81.3,14818.0
2013-12-10 23:00:00,-5.5,78.5,14180.0
2013-12-11 00:00:00,-1.8,85.9,13258.0
2013-12-11 01:00:00,3.0,77.5,12299.0
2013-12-11 02:00:00,-3.2,86.3,11680.0
2013-12-11 03:00:00,2.5,83.4,11391.0
2013-12-11 04:00:00,-1.1,84.0,11215.0
2013-12-11 05:00:00,0.5,87.7,11111.0
2013-12-11 06:00:00,-4.9,88.1,11339.0
2013-12-11 07:00:00,-1.7,89.8,12027.0
2013-12-11 08:00:00,-3.0,83.8,13152.0
2013-12-11 09:00:00,-4.7,76.7,13612.0
2013-12-11 10:00:00,-2.5,81.9,13692.0
2013-12-11 11:00:00,0.4,85.6,13410.0
2013-12-11 12:00:00,-1.3,87.6,13641.0
2013-12-11 13:00:00,-7.1,83.9,13611.0
2013-12-11 14:00:00,-4.5,85.4,13488.0
2013-12-11 15:00:00,-6.9,80.5,13488.0
2013-12-11 16:00:00,-0.6,81.7,13408.0
2013-12-11 17:00:00,3.0,77.6,13549.0
2013-12-11 18:00:00,-1.8,83.3,14552.0
2013-12-11 19:00:00,-5.5,80.7,15443.0
2013-12-11 20:00:00,-6.8,84.0,15428.0
2013-12-11 21:00:00,2.9,82.3,15310.0
2013-12-11 22:00:00,-5.0,77.4,15096.0
2013-12-11 23:00:00,-4.1,88.8,14608.0
2013-12-12 00:00:00,-1.7,88.9,13749.0
2013-12-12 01:00:00,-4.6,86.5,12870.0
2013-12-12 02:00:00,-2.9,78.9,12306.0
2013-12-12 03:00:00,-0.5,83.9,12005.0
2013-12-12 04:00:00,-1.3,87.9,11870.0
2013-12-12 05:00:00,-1.5,78.4,11901.0
2013-12-12 06:00:00,-2.4,78.4,12154.0
2013-12-12 07:00:00,-1.6,87.0,12827.0
2013-12-12 08:00:00,1.1,87.0,13972.0
2013-12-12 09:00:00,-5.3,85.4,14507.0
2013-12-12 10:00:00,-0.4,76.0,14574.0
2013-12-12 11:00:00,-0.3,88.6,14634.0
2013-12-12 12:00:00,-5.5,86.6,14507.0
2013-12-12 13:00:00,1.0,89.5,14257.0
2013-12-12 14:00:00,-3.6,80.0,14049.0
2013-12-12 15:00:00,-3.6,81.0,13882.0
2013-12-12 16:00:00,-3.6,75.8,13709.0
2013-12-12 17:00:00,3.2,83.0,13782.0
2013-12-12 18:00:00,-2.3,89.6,14668.0
2013-12-12 19:00:00,-2.9,82.1,15346.0
2013-12-12 20:00:00,-2.1,88.9,15165.0
2013-12-12 21:00:00,-2.5,85.7,14976.0
2013-12-12 22:00:00,-2.7,79.4,14721.0
2013-12-12 23:00:00,-3.3,86.9,14108.0
2013-12-13 00:00:00,2.4,83.3,13170.0
2013-12-13 01:00:00,-2.6,80.0,12245.0
2013-12-13 02:00:00,-4.2,87.2,11606.0
2013-12-13 03:00:00,1.9,80.6,11239.0
2013-12-13 04:00:00,-0.3,85.4,11038.0
2013-12-13 05:00:00,0.9,83.0,10978.0
2013-12-13 06:00:00,-4.2,81.1,11196.0
2013-12-13 07:00:00,-2.0,84.2,11833.0
2013-12-13 08:00:00,0.9,89.8,12998.0
2013-12-13 09:00:00,2.5,81.2,13416.0
2013-12-13 10:00:00,-1.6,75.5,13450.0
2013-12-13 11:00:00,-1.5,81.4,13370.0
2013-12-13 12:00:00,-10.5,90.0,13257.0
2013-12-13 13:00:00,-0.5,75.4,13037.0
2013-12-13 14:00:00,2.1,81.7,12840.0
2013-12-13 15:00:00,-0.8,89.3,12852.0
2013-12-13 16:00:00,3.2,87.0,12861.0
2013-12-13 17:00:00,-0.6,77.4,13039.0
2013-12-13 18:00:00,-1.4,80.6,13905.0
2013-12-13 19:00:00,-1.9,81.6,14309.0
2013-12-13 20:00:00,-1.9,80.1,14112.0
2013-12-13 21:00:00,1.5,83.0,13897.0
2013-12-13 22:00:00,-2.8,81.8,13577.0
2013-12-13 23:00:00,-4.7,89.9,13203.0
2013-12-14 00:00:00,-3.4,75.4,12436.0
2013-12-14 01:00:00,1.2,82.8,11618.0
2013-12-14 02:00:00,-4.2,79.7,10961.0
2013-12-14 03:00:00,0.4,77.3,10516.0
2013-12-14 04:00:00,-3.4,82.0,10314.0
2013-12-14 05:00:00,-5.0,83.5,10212.0
2013-12-14 06:00:00,-3.0,89.2,10302.0
2013-12-14 07:00:00,1.1,79.6,10587.0
2013-12-14 08:00:00,3.0,84.1,11158.0
2013-12-14 09:00:00,-2.9,78.6,11452.0
2013-12-14 10:00:00,0.6,82.2,11805.0
2013-12-14 11:00:00,-3.7,76.4,12055.0
2013-12-14 12:00:00,-8.8,80.0,12152.0
2013-12-14 13:00:00,-3.1,89.5,12118.0
2013-12-14 14:00:00,1.5,85.6,11972.0
2013-12-14 15:00:00,-6.0,85.3,11900.0
2013-12-14 16:00:00,-4.2,79.5,11787.0
2013-12-14 17:00:00,1.4,77.6,11929.0
2013-12-14 18:00:00,-0.9,83.8,12725.0
2013-12-14 19:00:00,-1.4,75.3,13352.0
2013-12-14 20:00:00,-5.4,83.4,13217.0
2013-12-14 21:00:00,-3.8,85.3,13058.0
2013-12-14 22:00:00,-1.9,83.6,12854.0
2013-12-14 23:00:00,-0.3,85.8,12468.0
2013-12-15 00:00:00,4.8,82.9,11921.0
2013-12-15 01:00:00,-0.7,88.8,11178.0
2013-12-15 02:00:00,-1.3,78.9,10710.0
2013-12-15 03:00:00,-0.7,89.6,10360.0
2013-12-15 04:00:00,-6.3,75.7,10226.0
2013-12-15 05:00:00,0.1,86.4,10186.0
2013-12-15 06:00:00,-6.5,87.1,10262.0
2013-12-15 07:00:00,2.3,85.7,10442.0
2013-12-15 08:00:00,-4.6,79.6,10854.0
2013-12-15 09:00:00,-5.2,88.4,10967.0
2013-12-15 10:00:00,-5.5,88.6,11367.0
2013-12-15 11:00:00,-1.4,89.2,11580.0
2013-12-15 12:00:00,-2.1,84.4,11771.0
2013-12-15 13:00:00,-0.4,76.4,11831.0
2013-12-15 14:00:00,-2.2,86.9,11874.0
2013-12-15 15:00:00,-1.9,86.5,11821.0
2013-12-15 16:00:00,-6.2,85.4,11750.0
2013-12-15 17:00:00,-0.1,79.6,11886.0
2013-12-15 18:00:00,-0.3,80.5,12856.0
2013-12-15 19:00:00,0.5,88.3,13755.0
2013-12-15 20:00:00,-1.9,87.1,13821.0
2013-12-15 21:00:00,-1.2,79.5,13811.0
2013-12-15 22:00:00,-0.1,82.3,13574.0
2013-12-15 23:00:00,0.1,80.2,13188.0
2013-12-16 00:00:00,-0.3,79.9,12442.0
2013-12-16 01:00:00,0.6,82.7,11707.0
2013-12-16 02:00:00,1.4,81.3,11261.0
2013-12-16 03:00:00,-2.7,76.1,11018.0
2013-12-16 04:00:00,-1.8,83.6,10917.0
2013-12-16 05:00:00,-0.0,86.6,10932.0
2013-12-16 06:00:00,-4.1,85.6,11282.0
2013-12-16 07:00:00,-4.6,86.7,11989.0
2013-12-16 08:00:00,-4.5,82.8,13276.0
2013-12-16 09:00:00,-3.8,88.4,13740.0
2013-12-16 10:00:00,-3.2,85.4,13819.0
2013-12-16 11:00:00,-0.4,87.7,13841.0
2013-12-16 12:00:00,-1.9,77.7,13752.0
2013-12-16 13:00:00,-11.6,87.7,13717.0
2013-12-16 14:00:00,3.6,77.2,13633.0
2013-12-16 15:00:00,4.3,89.2,13614.0
2013-12-16 16:00:00,-4.2,88.5,13567.0
2013-12-16 17:00:00,5.0,87.8,13728.0
2013-12-16 18:00:00,0.2,86.2,14565.0
2013-12-16 19:00:00,-4.5,85.2,15091.0
2013-12-16 20:00:00,-6.9,79.6,14944.0
2013-12-16 21:00:00,-4.8,89.3,14743.0
2013-12-16 22:00:00,-7.0,81.6,14495.0
2013-12-16 23:00:00,-1.9,84.7,13932.0
2013-12-17 00:00:00,-0.2,86.9,13022.0
2013-12-17 01:00:00,-2.5,84.6,12083.0
2013-12-17 02:00:00,-3.6,88.5,11488.0
2013-12-17 03:00:00,-4.6,88.6,11213.0
2013-12-17 04:00:00,1.9,85.0,11068.0
2013-12-17 05:00:00,-3.2,75.0,11037.0
2013-12-17 06:00:00,1.4,77.5,11254.0
2013-12-17 07:00:00,-6.8,81.4,11975.0
2013-12-17 08:00:00,3.0,81.0,13162.0
2013-12-17 09:00:00,-1.2,76.7,13650.0
2013-12-17 10:00:00,-3.6,78.9,13700.0
2013-12-17 11:00:00,-4.3,88.7,13637.0
2013-12-17 12:00:00,-1.0,82.2,13707.0
2013-12-17 13:00:00,-1.8,79.9,13445.0
2013-12-17 14:00:00,-3.3,83.6,13183.0
2013-12-17 15:00:00,-9.7,87.8,13052.0
2013-12-17 16:00:00,-6.8,77.9,12911.0
2013-12-17 17:00:00,-10.0,85.1,13027.0
2013-12-17 18:00:00,-2.0,75.8,13861.0
2013-12-17 19:00:00,-7.7,89.6,14629.0
2013-12-17 20:00:00,5.8,86.3,14538.0
2013-12-17 21:00:00,-1.9,86.8,14362.0
2013-12-17 22:00:00,-5.7,82.9,14075.0
2013-12-17 23:00:00,-5.9,80.5,13519.0
2013-12-18 00:00:00,-6.5,75.3,12609.0
2013-12-18 01:00:00,0.1,79.0,11688.0
2013-12-18 02:00:00,2.4,84.5,11110.0
2013-12-18 03:00:00,-5.2,86.1,10896.0
2013-12-18 04:00:00,-4.4,87.1,10624.0
2013-12-18 05:00:00,1.8,80.5,10731.0
2013-12-18 06:00:00,-0.3,76.1,11036.0
2013-12-18 07:00:00,-6.4,86.7,11825.0
2013-12-18 08:00:00,-0.1,80.4,12895.0
2013-12-18 09:00:00,-0.2,87.3,13473.0
2013-12-18 10:00:00,3.8,87.5,13451.0
2013-12-18 11:00:00,-2.5,88.1,13476.0
2013-12-18 12:00:00,-3.2,81.1,13358.0
2013-12-18 13:00:00,-6.0,83.3,13114.0
2013-12-18 14:00:00,-1.8,79.0,12928.0
2013-12-18 15:00:00,-3.4,80.4,12892.0
2013-12-18 16:00:00,-0.5,76.4,12844.0
2013-12-18 17:00:00,-0.1,77.6,12923.0
2013-12-18 18:00:00,-1.6,75.3,13835.0
2013-12-18 19:00:00,2.6,89.6,14588.0
2013-12-18 20:00:00,-3.4,75.8,14429.0
2013-12-18 21:00:00,-3.7,77.3,14212.0
2013-12-18 22:00:00,1.7,77.9,13933.0
2013-12-18 23:00:00,-0.9,76.6,13339.0
2013-12-19 00:00:00,-2.5,79.8,12406.0
2013-12-19 01:00:00,2.1,88.7,11438.0
2013-12-19 02:00:00,-2.5,75.1,10791.0
2013-12-19 03:00:00,-3.7,86.6,10401.0
2013-12-19 04:00:00,-2.9,83.5,10176.0
2013-12-19 05:00:00,-2.5,82.7,10146.0
2013-12-19 06:00:00,-4.6,85.5,10355.0
2013-12-19 07:00:00,-2.3,82.3,11099.0
2013-12-19 08:00:00,-1.8,77.4,12245.0
2013-12-19 09:00:00,0.3,85.8,12766.0
2013-12-19 10:00:00,1.7,76.1,12777.0
2013-12-19 11:00:00,1.7,85.7,12676.0
2013-12-19 12:00:00,-1.9,87.9,12628.0
2013-12-19 13:00:00,-4.0,81.6,12538.0
2013-12-19 14:00:00,-4.7,82.8,12498.0
2013-12-19 15:00:00,-4.0,85.3,12573.0
2013-12-19 16:00:00,-6.2,84.7,12551.0
2013-12-19 17:00:00,-4.2,89.5,12677.0
2013-12-19 18:00:00,6.3,77.1,13535.0
2013-12-19 19:00:00,2.1,81.0,13984.0
2013-12-19 20:00:00,-1.4,86.0,13779.0
2013-12-19 21:00:00,-2.8,78.6,13570.0
2013-12-19 22:00:00,-0.6,80.4,13312.0
2013-12-19 23:00:00,-4.8,78.5,12818.0
2013-12-20 00:00:00,-2.6,88.1,11879.0
2013-12-20 01:00:00,-6.9,89.2,10932.0
2013-12-20 02:00:00,-0.6,86.6,10322.0
2013-12-20 03:00:00,1.8,83.9,9925.0
2013-12-20 04:00:00,-4.0,85.3,9735.0
2013-12-20 05:00:00,-5.2,78.8,9712.0
2013-12-20 06:00:00,-3.9,76.3,9968.0
2013-12-20 07:00:00,-9.3,75.0,10664.0
2013-12-20 08:00:00,-4.3,87.8,11853.0
2013-12-20 09:00:00,-3.7,89.5,12618.0
2013-12-20 10:00:00,3.7,89.1,12777.0
2013-12-20 11:00:00,-1.3,87.3,12880.0
2013-12-20 12:00:00,-4.4,77.6,12983.0
2013-12-20 13:00:00,-3.1,79.2,12933.0
2013-12-20 14:00:00,-3.8,89.5,12839.0
2013-12-20 15:00:00,-3.7,80.4,12826.0
2013-12-20 16:00:00,-0.6,79.8,12775.0
2013-12-20 17:00:00,-4.8,86.3,12808.0
2013-12-20 18:00:00,-5.3,79.0,13509.0
2013-12-20 19:00:00,1.1,76.2,13792.0
2013-12-20 20:00:00,-1.2,84.5,13586.0
2013-12-20 21:00:00,-8.2,76.5,13353.0
2013-12-20 22:00:00,-1.6,85.1,12973.0
2013-12-20 23:00:00,-5.2,85.8,12526.0
2013-12-21 00:00:00,-5.8,89.2,11818.0
2013-12-21 01:00:00,1.6,89.3,10950.0
2013-12-21 02:00:00,-4.4,76.5,10359.0
2013-12-21 03:00:00,-2.9,87.4,9949.0
2013-12-21 04:00:00,-1.9,79.3,9692.0
2013-12-21 05:00:00,1.7,86.8,9646.0
2013-12-21 06:00:00,-5.3,81.0,9695.0
2013-12-21 07:00:00,-1.0,88.3,9975.0
2013-12-21 08:00:00,-1.6,85.5,10500.0
2013-12-21 09:00:00,-0.8,87.3,10969.0
2013-12-21 10:00:00,-1.4,82.5,11251.0
2013-12-21 11:00:00,-2.8,75.5,11551.0
2013-12-21 12:00:00,-2.0,86.2,11731.0
2013-12-21 13:00:00,2.7,89.2,11762.0
2013-12-21 14:00:00,-1.0,81.8,11686.0
2013-12-21 15:00:00,-1.3,76.5,11587.0
2013-12-21 16:00:00,-4.2,84.3,11518.0
2013-12-21 17:00:00,3.5,80.3,11724.0
2013-12-21 18:00:00,-1.3,77.2,12439.0
2013-12-21 19:00:00,0.3,82.2,12815.0
2013-12-21 20:00:00,-5.3,83.1,12751.0
2013-12-21 21:00:00,0.8,90.0,12628.0
2013-12-21 22:00:00,-3.5,79.7,12410.0
2013-12-21 23:00:00,-4.4,86.1,12083.0
2013-12-22 00:00:00,-0.4,81.5,11486.0
2013-12-22 01:00:00,-6.2,87.8,10813.0
2013-12-22 02:00:00,-0.3,77.6,10257.0
2013-12-22 03:00:00,-0.5,87.9,9913.0
2013-12-22 04:00:00,-7.2,83.7,9659.0
2013-12-22 05:00:00,-0.6,83.9,9572.0
2013-12-22 06:00:00,-3.1,78.5,9562.0
2013-12-22 07:00:00,3.6,85.2,9722.0
2013-12-22 08:00:00,-0.0,85.9,10012.0
2013-12-22 09:00:00,-3.2,86.2,10226.0
2013-12-22 10:00:00,-1.7,89.6,10408.0
2013-12-22 11:00:00,0.6,86.5,10597.0
2013-12-22 12:00:00,-6.7,84.6,10794.0
2013-12-22 13:00:00,-2.2,83.0,10844.0
2013-12-22 14:00:00,0.4,75.6,10867.0
2013-12-22 15:00:00,-2.8,89.7,10885.0
2013-12-22 16:00:00,-0.6,78.0,10942.0
2013-12-22 17:00:00,-2.3,84.9,11150.0
2013-12-22 18:00:00,-7.0,81.6,12025.0
2013-12-22 19:00:00,-0.3,89.4,12727.0
2013-12-22 20:00:00,-8.3,89.4,12748.0
2013-12-22 21:00:00,1.6,85.8,12734.0
2013-12-22 22:00:00,-5.5,84.8,12574.0
2013-12-22 23:00:00,-1.7,86.4,12263.0
2013-12-23 00:00:00,-5.0,78.0,11657.0
2013-12-23 01:00:00,-5.4,88.3,10968.0
2013-12-23 02:00:00,-3.7,87.9,10424.0
2013-12-23 03:00:00,-0.5,80.5,10161.0
2013-12-23 04:00:00,-4.0,85.3,10020.0
2013-12-23 05:00:00,-11.9,88.2,10013.0
2013-12-23 06:00:00,-4.3,84.6,10285.0
2013-12-23 07:00:00,-3.2,89.0,10938.0
2013-12-23 08:00:00,-2.8,77.3,11847.0
2013-12-23 09:00:00,-2.1,77.1,12478.0
2013-12-23 10:00:00,3.2,86.6,12717.0
2013-12-23 11:00:00,4.2,81.6,12896.0
2013-12-23 12:00:00,-2.0,81.2,12894.0
2013-12-23 13:00:00,-0.3,77.4,12894.0
2013-12-23 14:00:00,-7.3,85.8,12831.0
2013-12-23 15:00:00,1.5,88.8,12831.0
2013-12-23 16:00:00,-1.5,88.5,12814.0
2013-12-23 17:00:00,-6.9,80.4,12931.0
2013-12-23 18:00:00,0.7,84.8,13879.0
2013-12-23 19:00:00,-4.4,90.0,14828.0
2013-12-23 20:00:00,-0.5,76.6,14817.0
2013-12-23 21:00:00,0.0,83.9,14733.0
2013-12-23 22:00:00,5.1,83.0,14577.0
2013-12-23 23:00:00,-1.9,78.1,14239.0
2013-12-24 00:00:00,-0.8,77.7,13487.0
2013-12-24 01:00:00,-1.6,82.2,12691.0
2013-12-24 02:00:00,-3.7,81.2,12058.0
2013-12-24 03:00:00,1.2,76.1,11664.0
2013-12-24 04:00:00,-1.8,83.2,11421.0
2013-12-24 05:00:00,-1.0,86.5,11370.0
2013-12-24 06:00:00,3.0,90.0,11437.0
2013-12-24 07:00:00,2.2,85.1,11794.0
2013-12-24 08:00:00,-0.9,81.3,12318.0
2013-12-24 09:00:00,1.2,81.2,12609.0
2013-12-24 10:00:00,-6.4,80.9,12785.0
2013-12-24 11:00:00,-3.5,84.7,12924.0
2013-12-24 12:00:00,0.7,88.1,12885.0
2013-12-24 13:00:00,-2.4,75.5,12695.0
2013-12-24 14:00:00,5.1,85.2,12413.0
2013-12-24 15:00:00,-3.5,78.4,12162.0
2013-12-24 16:00:00,4.6,85.4,11966.0
2013-12-24 17:00:00,-5.5,78.2,12003.0
2013-12-24 18:00:00,-7.0,82.2,12855.0
2013-12-24 19:00:00,-5.5,85.5,13438.0
2013-12-24 20:00:00,1.2,84.3,13158.0
2013-12-24 21:00:00,-6.4,87.9,12857.0
2013-12-24 22:00:00,-5.0,75.2,12660.0
2013-12-24 23:00:00,-3.9,85.8,12396.0
2013-12-25 00:00:00,2.9,82.6,11944.0
2013-12-25 01:00:00,-0.1,79.4,11426.0
2013-12-25 02:00:00,-2.3,83.5,10915.0
2013-12-25 03:00:00,-8.2,85.4,10537.0
2013-12-25 04:00:00,-1.2,82.5,10316.0
2013-12-25 05:00:00,-6.1,88.9,10204.0
